,ilkid,year,firstname,lastname,conference,leag,gp,minutes,pts,dreb,oreb,reb,asts,stl,blk,turnover,pf,fga,fgm,fta,ftm,tpa,tpm
1077,PorteTe01 ,1992,Terry,Porter,east,N,1,19,7.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,8.0,3.0,0.0,0.0,0.0,0.0
1078,PorteTe01 ,1990,Terry,Porter,west,N,1,15,4.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0
1079,PowelCi01 ,1969,Cincinnatus,Powell,west,A,1,26,12.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,9.0,5.0,2.0,2.0,0.0,0.0
1080,PowelCi01 ,1970,Cincinnatus,Powell,east,A,1,21,11.0,7.0,3.0,10.0,0.0,0.0,0.0,2.0,2.0,6.0,4.0,3.0,3.0,0.0,0.0
1081,PriceJi01 ,1974,Jim,Price,west,N,1,17,8.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,9.0,3.0,2.0,2.0,0.0,0.0
1082,PriceMa01 ,1993,Mark,Price,east,N,1,22,20.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,10.0,8.0,2.0,2.0,0.0,0.0
1083,PriceMa01 ,1992,Mark,Price,west,N,1,23,19.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,11.0,6.0,2.0,1.0,0.0,0.0
1084,PriceMa01 ,1991,Mark,Price,east,N,1,15,6.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,5.0,1.0,4.0,4.0,0.0,0.0
1085,PriceMa01 ,1988,Mark,Price,east,N,1,20,9.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,9.0,3.0,2.0,2.0,0.0,0.0
1086,RatliTh01 ,2000,Theo,Ratliff,east,N,1,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1087,ReddMi01  ,2003,Michael,Redd,east,N,1,15,13.0,1.0,2.0,3.0,2.0,3.0,0.0,1.0,0.0,12.0,5.0,0.0,0.0,6.0,3.0
1088,ReedWi01  ,1970,Willis,Reed,east,N,1,27,14.0,0.0,0.0,13.0,1.0,0.0,0.0,0.0,0.0,16.0,5.0,6.0,4.0,0.0,0.0
1089,ReedWi01  ,1969,Willis,Reed,east,N,1,30,21.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,18.0,9.0,3.0,3.0,0.0,0.0
1090,ReedWi01  ,1968,Willis,Reed,east,N,1,14,10.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,8.0,5.0,0.0,0.0,0.0,0.0
1091,ReedWi01  ,1967,Willis,Reed,east,N,1,25,16.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,14.0,7.0,3.0,2.0,0.0,0.0
1092,ReedWi01  ,1966,Willis,Reed,east,N,1,17,4.0,0.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0
1093,ReedWi01  ,1965,Willis,Reed,east,N,1,23,16.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,11.0,7.0,2.0,2.0,0.0,0.0
1094,ReedWi01  ,1964,Willis,Reed,east,N,1,25,7.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,11.0,3.0,2.0,1.0,0.0,0.0
1095,ReganRi01 ,1956,Richie,Regan,west,N,1,21,4.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,7.0,2.0,0.0,0.0,0.0,0.0
1096,RiceGl01  ,1997,Glen,Rice,east,N,1,16,16.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,14.0,6.0,0.0,0.0,6.0,4.0
1097,RiceGl01  ,1996,Glen,Rice,east,N,1,25,26.0,0.0,1.0,1.0,1.0,2.0,0.0,1.0,2.0,24.0,10.0,2.0,2.0,7.0,4.0
1098,RiceGl01  ,1995,Glen,Rice,east,N,1,15,7.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,5.0,1.0,4.0,4.0,0.0,0.0
1099,RichaMi01 ,1984,Michael Ray,Richardson,east,N,1,13,5.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,8.0,2.0,2.0,1.0,0.0,0.0
1100,RichaMi01 ,1981,Michael Ray,Richardson,east,N,1,24,11.0,0.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,7.0,5.0,2.0,1.0,0.0,0.0
1101,RichaMi01 ,1980,Michael Ray,Richardson,east,N,1,24,11.0,0.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,7.0,5.0,2.0,1.0,0.0,0.0
1102,RichaMi01 ,1979,Michael Ray,Richardson,east,N,1,13,6.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,7.0,3.0,0.0,0.0,0.0,0.0
1103,RichmMi01 ,1997,Mitch,Richmond,west,N,1,17,8.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,11.0,4.0,0.0,0.0,2.0,0.0
1104,RichmMi01 ,1996,Mitch,Richmond,west,N,1,22,9.0,2.0,1.0,3.0,4.0,0.0,0.0,1.0,1.0,7.0,3.0,0.0,0.0,4.0,3.0
1105,RichmMi01 ,1995,Mitch,Richmond,west,N,1,25,7.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,10.0,3.0,2.0,1.0,0.0,0.0
1106,RichmMi01 ,1994,Mitch,Richmond,west,N,1,22,23.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,13.0,10.0,0.0,0.0,0.0,0.0
1107,RichmMi01 ,1993,Mitch,Richmond,west,N,1,24,10.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,16.0,5.0,0.0,0.0,0.0,0.0
1108,RichmMi01 ,1992,Mitch,Richmond,east,N,1,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1109,RisenAr01 ,1954,Arnie,Risen,west,N,1,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1110,RisenAr01 ,1953,Arnie,Risen,west,N,1,20,8.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,10.0,4.0,1.0,0.0,0.0,0.0
1111,RisenAr01 ,1952,Arnie,Risen,west,N,1,19,5.0,0.0,0.0,9.0,2.0,0.0,0.0,0.0,0.0,7.0,2.0,3.0,1.0,0.0,0.0
1112,RisenAr01 ,1951,Arnie,Risen,west,N,1,19,6.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,7.0,3.0,1.0,0.0,0.0,0.0
1113,RiverDO01 ,1987,Glenn,Rivers,east,N,1,16,9.0,0.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,4.0,2.0,11.0,5.0,0.0,0.0
1114,RobbiRe01 ,1967,Red,Robbins,west,A,1,18,4.0,2.0,2.0,4.0,0.0,0.0,0.0,2.0,1.0,5.0,2.0,0.0,0.0,0.0,0.0
1115,RobbiRe01 ,1968,Red,Robbins,west,A,1,21,19.0,2.0,3.0,5.0,1.0,0.0,0.0,1.0,2.0,14.0,8.0,4.0,3.0,0.0,0.0
1116,RobbiRe01 ,1970,Red,Robbins,west,A,1,14,4.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,2.0,6.0,2.0,0.0,0.0,0.0,0.0
1117,RoberAl01 ,1990,Alvin,Robertson,east,N,1,12,6.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,2.0,0.0,0.0
1118,RoberAl01 ,1987,Alvin,Robertson,west,N,1,12,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0
1119,RoberAl01 ,1986,Alvin,Robertson,west,N,1,16,6.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,5.0,2.0,2.0,2.0,0.0,0.0
1120,RoberAl01 ,1985,Alvin,Robertson,west,N,1,20,4.0,0.0,0.0,9.0,5.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0
1121,RoberOs01 ,1969,Oscar,Robertson,east,N,1,29,21.0,0.0,0.0,6.0,4.0,0.0,0.0,0.0,0.0,11.0,9.0,4.0,3.0,0.0,0.0
1122,RoberOs01 ,1968,Oscar,Robertson,east,N,1,32,24.0,0.0,0.0,6.0,5.0,0.0,0.0,0.0,0.0,16.0,8.0,8.0,8.0,0.0,0.0
1123,RoberOs01 ,1967,Oscar,Robertson,east,N,1,22,18.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,9.0,7.0,7.0,4.0,0.0,0.0
1124,RoberOs01 ,1966,Oscar,Robertson,east,N,1,34,16.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,20.0,9.0,10.0,8.0,0.0,0.0
1125,RoberOs01 ,1965,Oscar,Robertson,east,N,1,25,17.0,0.0,0.0,10.0,8.0,0.0,0.0,0.0,0.0,12.0,6.0,6.0,5.0,0.0,0.0
1126,RoberOs01 ,1964,Oscar,Robertson,east,N,1,40,28.0,0.0,0.0,6.0,8.0,0.0,0.0,0.0,0.0,18.0,8.0,13.0,12.0,0.0,0.0
1127,RoberOs01 ,1963,Oscar,Robertson,east,N,1,42,26.0,0.0,0.0,14.0,8.0,0.0,0.0,0.0,0.0,23.0,10.0,10.0,6.0,0.0,0.0
1128,RoberOs01 ,1962,Oscar,Robertson,east,N,1,37,21.0,0.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,15.0,9.0,4.0,3.0,0.0,0.0
1129,RoberOs01 ,1961,Oscar,Robertson,west,N,1,37,26.0,0.0,0.0,7.0,13.0,0.0,0.0,0.0,0.0,20.0,9.0,14.0,8.0,0.0,0.0
1130,RoberOs01 ,1960,Oscar,Robertson,west,N,1,34,23.0,0.0,0.0,9.0,14.0,0.0,0.0,0.0,0.0,13.0,8.0,9.0,7.0,0.0,0.0
1131,RoberOs01 ,1971,Oscar,Robertson,west,N,1,24,11.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,9.0,3.0,10.0,5.0,0.0,0.0
1132,RoberOs01 ,1970,Oscar,Robertson,west,N,1,24,5.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,6.0,2.0,3.0,1.0,0.0,0.0
1133,RobinCl02 ,1993,Clifford,Robinson,west,N,1,18,10.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,8.0,5.0,0.0,0.0,0.0,0.0
1134,RobinDa01 ,2000,David,Robinson,west,N,1,10,8.0,2.0,2.0,4.0,0.0,0.0,0.0,1.0,3.0,5.0,3.0,4.0,2.0,0.0,0.0
1135,RobinDa01 ,1999,David,Robinson,west,N,1,7,0.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1136,RobinDa01 ,1997,David,Robinson,west,N,1,22,15.0,4.0,2.0,6.0,0.0,2.0,2.0,2.0,1.0,4.0,3.0,10.0,9.0,0.0,0.0
1137,RobinDa01 ,1995,David,Robinson,west,N,1,23,18.0,0.0,0.0,11.0,2.0,0.0,0.0,0.0,0.0,13.0,8.0,2.0,2.0,0.0,0.0
1138,RobinDa01 ,1994,David,Robinson,west,N,1,14,10.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,5.0,3.0,6.0,4.0,0.0,0.0
1139,RobinDa01 ,1993,David,Robinson,west,N,1,21,19.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,13.0,6.0,10.0,7.0,0.0,0.0
1140,RobinDa01 ,1992,David,Robinson,east,N,1,26,21.0,0.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,10.0,7.0,12.0,7.0,0.0,0.0
1141,RobinDa01 ,1991,David,Robinson,west,N,1,18,19.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,9.0,7.0,8.0,5.0,0.0,0.0
1142,RobinDa01 ,1990,David,Robinson,west,N,1,18,16.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,13.0,6.0,5.0,4.0,0.0,0.0
1143,RobinDa01 ,1989,David,Robinson,west,N,1,25,15.0,0.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,12.0,7.0,2.0,1.0,0.0,0.0
1144,RobinFl01 ,1969,Flynn,Robinson,east,N,1,8,6.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0
1145,RobinGl01 ,2000,Glenn,Robinson,east,N,1,18,8.0,3.0,1.0,4.0,1.0,1.0,1.0,0.0,0.0,7.0,4.0,0.0,0.0,0.0,0.0
1146,RobinGl01 ,1999,Glenn,Robinson,east,N,1,17,10.0,4.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,10.0,5.0,0.0,0.0,0.0,0.0
1147,RobinTr01 ,1977,Truck,Robinson,east,N,1,24,7.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,7.0,3.0,2.0,1.0,0.0,0.0
1148,RobinTR01 ,1981,Leonard,Robinson,west,N,1,21,6.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0
1149,RobinTR01 ,1980,Leonard,Robinson,west,N,1,21,6.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0
1150,RochaRe01 ,1950,Red,Rocha,east,N,1,0,8.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,10.0,2.0,4.0,4.0,0.0,0.0
1151,RochaRe01 ,1951,Red,Rocha,east,N,1,28,12.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,11.0,5.0,2.0,2.0,0.0,0.0
1152,RodgeGu01 ,1966,Guy,Rodgers,west,N,1,28,1.0,0.0,0.0,2.0,8.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0
1153,RodgeGu01 ,1965,Guy,Rodgers,west,N,1,34,8.0,0.0,0.0,7.0,11.0,0.0,0.0,0.0,0.0,11.0,4.0,0.0,0.0,0.0,0.0
1154,RodgeGu01 ,1963,Guy,Rodgers,west,N,1,22,6.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0
1155,RodgeGu01 ,1962,Guy,Rodgers,west,N,1,17,7.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,6.0,3.0,2.0,1.0,0.0,0.0
1156,RodmaDe01 ,1991,Dennis,Rodman,east,N,1,25,4.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,0.0,0.0,0.0,0.0
1157,RodmaDe01 ,1989,Dennis,Rodman,east,N,1,11,4.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0
1158,RoundDa01 ,1981,Dan,Roundfield,east,N,1,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1159,RoundDa01 ,1980,Dan,Roundfield,east,N,1,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1160,RoundDa01 ,1979,Dan,Roundfield,east,N,1,27,18.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,15.0,7.0,9.0,4.0,0.0,0.0
1161,RoweCu01  ,1975,Curtis,Rowe,west,N,1,8,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0
1162,RuleBo01  ,1969,Bob,Rule,west,N,1,13,5.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,1.0,1.0,0.0,0.0
1163,RusseBi01 ,1968,Bill,Russell,east,N,1,28,3.0,0.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,4.0,1.0,2.0,1.0,0.0,0.0
1164,RusseBi01 ,1967,Bill,Russell,east,N,1,23,4.0,0.0,0.0,9.0,8.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0
1165,RusseBi01 ,1966,Bill,Russell,east,N,1,22,2.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0
1166,RusseBi01 ,1965,Bill,Russell,east,N,1,23,2.0,0.0,0.0,10.0,2.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0
1167,RusseBi01 ,1964,Bill,Russell,east,N,1,33,17.0,0.0,0.0,13.0,5.0,0.0,0.0,0.0,0.0,12.0,7.0,9.0,3.0,0.0,0.0
1168,RusseBi01 ,1963,Bill,Russell,east,N,1,42,13.0,0.0,0.0,21.0,2.0,0.0,0.0,0.0,0.0,13.0,6.0,2.0,1.0,0.0,0.0
1169,RusseBi01 ,1962,Bill,Russell,east,N,1,37,19.0,0.0,0.0,24.0,5.0,0.0,0.0,0.0,0.0,14.0,8.0,4.0,3.0,0.0,0.0
1170,RusseBi01 ,1961,Bill,Russell,east,N,1,27,12.0,0.0,0.0,12.0,2.0,0.0,0.0,0.0,0.0,12.0,5.0,3.0,2.0,0.0,0.0
1171,RusseBi01 ,1960,Bill,Russell,east,N,1,28,24.0,0.0,0.0,11.0,1.0,0.0,0.0,0.0,0.0,15.0,9.0,8.0,6.0,0.0,0.0
1172,RusseBi01 ,1959,Bill,Russell,east,N,1,27,6.0,0.0,0.0,8.0,3.0,0.0,0.0,0.0,0.0,7.0,3.0,2.0,0.0,0.0,0.0
1173,RusseBi01 ,1958,Bill,Russell,east,N,1,27,7.0,0.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,10.0,3.0,1.0,1.0,0.0,0.0
1174,RusseBi01 ,1957,Bill,Russell,east,N,1,26,11.0,0.0,0.0,11.0,2.0,0.0,0.0,0.0,0.0,12.0,5.0,3.0,1.0,0.0,0.0
1175,RusseCa01 ,1971,Cazzie,Russell,west,N,1,20,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,13.0,4.0,2.0,2.0,0.0,0.0
1176,RusseCa02 ,1978,Campy,Russell,east,N,1,13,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,0.0,0.0,0.0,0.0
1177,RutlaJe01 ,1983,Jeff,Rutland,east,N,1,13,6.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,2.0,0.0,0.0
1178,SampsRa01 ,1986,Ralph,Sampson,west,N,1,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1179,SampsRa01 ,1985,Ralph,Sampson,west,N,1,21,16.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,11.0,7.0,2.0,2.0,0.0,0.0
1180,SampsRa01 ,1984,Ralph,Sampson,west,N,1,29,24.0,0.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,15.0,10.0,6.0,4.0,0.0,0.0
1181,SampsRa01 ,1983,Ralph,Sampson,west,N,1,16,9.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,7.0,4.0,2.0,1.0,0.0,0.0
1182,SauldWo01 ,1958,Woody,Sauldsbery,east,N,1,18,14.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,11.0,5.0,4.0,4.0,0.0,0.0
1183,SchauFr01 ,1950,Fred,Schaus,west,N,1,0,8.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,9.0,2.0,4.0,4.0,0.0,0.0
1184,SchayDo01 ,1950,Dolph,Schayes,east,N,1,0,15.0,0.0,0.0,14.0,3.0,0.0,0.0,0.0,0.0,10.0,7.0,2.0,1.0,0.0,0.0
1185,SchayDo01 ,1961,Dolph,Schayes,east,N,1,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1186,SchayDo01 ,1960,Dolph,Schayes,east,N,1,27,21.0,0.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,15.0,7.0,7.0,7.0,0.0,0.0
1187,SchayDo01 ,1959,Dolph,Schayes,east,N,1,27,19.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,19.0,8.0,3.0,3.0,0.0,0.0
1188,SchayDo01 ,1958,Dolph,Schayes,east,N,1,22,13.0,0.0,0.0,13.0,1.0,0.0,0.0,0.0,0.0,11.0,3.0,8.0,7.0,0.0,0.0
1189,SchayDo01 ,1957,Dolph,Schayes,east,N,1,39,18.0,0.0,0.0,9.0,2.0,0.0,0.0,0.0,0.0,15.0,6.0,6.0,6.0,0.0,0.0
1190,SchayDo01 ,1956,Dolph,Schayes,east,N,1,25,9.0,0.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,6.0,4.0,1.0,1.0,0.0,0.0
1191,SchayDo01 ,1955,Dolph,Schayes,east,N,1,25,14.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,8.0,4.0,10.0,6.0,0.0,0.0
1192,SchayDo01 ,1954,Dolph,Schayes,east,N,1,29,15.0,0.0,0.0,13.0,1.0,0.0,0.0,0.0,0.0,12.0,6.0,3.0,3.0,0.0,0.0
1193,SchayDo01 ,1953,Dolph,Schayes,east,N,1,24,6.0,0.0,0.0,12.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,6.0,4.0,0.0,0.0
1194,SchayDo01 ,1952,Dolph,Schayes,east,N,1,26,8.0,0.0,0.0,13.0,3.0,0.0,0.0,0.0,0.0,7.0,2.0,4.0,4.0,0.0,0.0
1195,SchayDo01 ,1951,Dolph,Schayes,east,N,1,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1196,SchreDe01 ,1992,Detlef,Schrempf,west,N,1,13,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,1.0,0.0,0.0
1197,SchreDe01 ,1996,Detlef,Schrempf,west,N,1,20,11.0,3.0,1.0,4.0,2.0,0.0,1.0,1.0,3.0,8.0,5.0,1.0,0.0,3.0,1.0
1198,SchreDe01 ,1994,Detlef,Schrempf,west,N,1,18,9.0,0.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,11.0,4.0,0.0,0.0,0.0,0.0
1199,ScolaFr01 ,1952,Fred,Scolari,east,N,1,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1200,ScolaFr01 ,1951,Fred,Scolari,east,N,1,15,10.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,9.0,5.0,0.0,0.0,0.0,0.0
1201,ScottCh01 ,1974,Charlie,Scott,west,N,1,16,2.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0
1202,ScottCh01 ,1973,Charlie,Scott,west,N,1,19,2.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,2.0,0.0,0.0
1203,ScottCh01 ,1972,Charlie,Scott,west,N,1,14,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
1204,ScottCh01 ,1970,Charlie,Scott,east,A,1,21,7.0,2.0,0.0,2.0,3.0,0.0,0.0,6.0,4.0,6.0,2.0,6.0,3.0,0.0,0.0
1205,ScottCh01 ,1971,Charlie,Scott,east,A,1,23,20.0,2.0,2.0,4.0,3.0,0.0,0.0,5.0,2.0,21.0,9.0,3.0,2.0,1.0,0.0
1206,SearsKe01 ,1958,Ken,Sears,east,N,1,36,15.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,9.0,5.0,5.0,5.0,0.0,0.0
1207,SearsKe01 ,1957,Ken,Sears,east,N,1,14,12.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,4.0,5.0,4.0,0.0,0.0
1208,SelvyFr01 ,1961,Frank,Selvy,west,N,1,11,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
1209,SelvyFr01 ,1954,Frank,Selvy,west,N,1,19,7.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,7.0,2.0,4.0,3.0,0.0,0.0
1210,SeymoPa01 ,1954,Paul,Seymour,east,N,1,16,8.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,8.0,3.0,2.0,2.0,0.0,0.0
1211,SeymoPa01 ,1953,Paul,Seymour,east,N,1,19,8.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,6.0,2.0,4.0,4.0,0.0,0.0
1212,SeymoPa01 ,1952,Paul,Seymour,east,N,1,14,5.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,1.0,0.0,0.0
1213,ShaffLe01 ,1962,Lee,Shaffer,east,N,1,19,12.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,13.0,6.0,0.0,0.0,0.0,0.0
1214,SharmBi01 ,1959,Bill,Sharman,east,N,1,26,17.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,21.0,8.0,1.0,1.0,0.0,0.0
1215,SharmBi01 ,1958,Bill,Sharman,east,N,1,24,11.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,12.0,3.0,6.0,5.0,0.0,0.0
1216,SharmBi01 ,1957,Bill,Sharman,east,N,1,25,15.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,19.0,6.0,3.0,3.0,0.0,0.0
1217,SharmBi01 ,1956,Bill,Sharman,east,N,1,23,12.0,0.0,0.0,6.0,5.0,0.0,0.0,0.0,0.0,17.0,5.0,2.0,2.0,0.0,0.0
1218,SharmBi01 ,1955,Bill,Sharman,east,N,1,24,7.0,0.0,0.0,7.0,2.0,0.0,0.0,0.0,0.0,8.0,2.0,4.0,3.0,0.0,0.0
1219,SharmBi01 ,1954,Bill,Sharman,east,N,1,18,15.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,10.0,5.0,5.0,5.0,0.0,0.0
1220,SharmBi01 ,1953,Bill,Sharman,east,N,1,30,14.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,9.0,6.0,4.0,2.0,0.0,0.0
1221,SharmBi01 ,1952,Bill,Sharman,east,N,1,26,11.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,8.0,5.0,1.0,1.0,0.0,0.0
1222,ShueGe01  ,1961,Gene,Shue,west,N,1,17,7.0,0.0,0.0,5.0,4.0,0.0,0.0,0.0,0.0,6.0,3.0,1.0,1.0,0.0,0.0
1223,ShueGe01  ,1960,Gene,Shue,west,N,1,23,15.0,0.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,10.0,6.0,4.0,3.0,0.0,0.0
1224,ShueGe01  ,1959,Gene,Shue,west,N,1,34,13.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,13.0,6.0,2.0,1.0,0.0,0.0
1225,ShueGe01  ,1958,Gene,Shue,west,N,1,31,13.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,11.0,6.0,2.0,1.0,0.0,0.0
1226,ShueGe01  ,1957,Gene,Shue,west,N,1,25,18.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,11.0,8.0,3.0,2.0,0.0,0.0
