,ilkid,year,firstname,lastname,team,leag,gp,minutes,pts,dreb,oreb,reb,asts,stl,blk,turnover,pf,fga,fgm,fta,ftm,tpa,tpm
4113,MATTHWE01 ,1986,Wes,Matthews,LAL,N,12,61,28,4,0,4,9,1,0,13,9,23,11,7,6,1,0
4114,MAXWECE01 ,1986,Cedric,Maxwell,HOU,N,10,177,62,22,11,33,17,4,0,8,17,34,18,35,26,1,0
4115,MCCORTI01 ,1986,Tim,Mccormick,PHI,N,5,121,28,24,7,31,6,1,2,7,19,24,12,4,4,0,0
4116,MCCRARO01 ,1986,Rodney,Mccray,HOU,N,10,436,157,51,32,83,56,5,9,26,21,101,57,54,43,2,0
4117,MCDANXA01 ,1986,Xavier,Mcdaniel,SEA,N,14,528,284,65,52,117,42,21,9,42,63,254,124,56,34,10,2
4118,MCDONBE01 ,1986,Ben,Mcdonald,GSW,N,5,45,2,4,2,6,9,2,0,0,7,11,1,0,0,2,0
4119,MCGEEMI01 ,1986,Mike,Mcgee,ATL,N,8,101,27,11,9,20,15,4,0,4,7,39,10,10,5,14,2
4120,MCHALKE01 ,1986,Kevin,Mchale,BOS,N,21,827,444,128,66,194,39,7,30,54,71,298,174,126,96,0,0
4121,MCMILNA01 ,1986,Nate,Mcmillan,SEA,N,14,356,71,41,13,54,112,14,10,26,42,62,27,24,17,0,0
4122,MCNAMMA01 ,1986,Mark,Mcnamara,PHI,N,1,2,2,1,0,1,0,0,0,0,0,1,1,0,0,0,0
4123,MINNIDI01 ,1986,Dirk,Minniefield,HOU,N,8,27,14,0,2,2,2,1,0,4,8,8,4,6,6,1,0
4124,MOKESPA01 ,1986,Paul,Mokeski,MIL,N,12,107,28,17,12,29,2,3,2,5,22,22,8,15,12,1,0
4125,MONCRSI01 ,1986,Sidney,Moncrief,MIL,N,12,426,233,33,21,54,36,13,6,24,43,165,78,90,73,14,4
4126,MOSSPE01  ,1986,Perry,Moss,GSW,N,8,45,25,3,2,5,5,6,0,3,5,14,8,9,8,1,1
4127,MULLICH01 ,1986,Chris,Mullin,GSW,N,10,262,113,13,2,15,23,9,2,16,31,98,49,16,12,4,3
4128,MYERSPE01 ,1986,Pete,Myers,CHI,N,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4129,NEVITCH01 ,1986,Chuck,Nevitt,DET,N,3,10,4,5,1,6,0,0,3,3,1,5,1,2,2,0,0
4130,NIMPHKU01 ,1986,Kurt,Nimphius,DET,N,4,30,8,5,5,10,0,0,2,3,10,9,3,4,2,0,0
4131,NUTTDE01  ,1986,Dennis,Nutt,DAL,N,1,10,2,1,1,2,1,0,0,1,0,5,1,0,0,2,0
4132,OAKLECH01 ,1986,Charles,Oakley,CHI,N,3,129,60,29,17,46,6,4,1,8,13,50,19,24,20,4,2
4133,OLAJUHA01 ,1986,Hakeem,Olajuwon,HOU,N,10,389,292,74,39,113,25,13,43,36,44,179,110,97,72,1,0
4134,PARISRO01 ,1986,Robert,Parish,BOS,N,21,734,377,139,59,198,28,18,35,38,79,263,149,103,79,1,0
4135,PAXSOJI01 ,1986,Jim,Paxson,POR,N,4,94,34,5,4,9,13,5,0,4,8,32,13,9,8,2,0
4136,PAXSOJO01 ,1986,John,Paxson,CHI,N,3,87,26,3,0,3,11,2,0,5,9,22,11,1,1,7,3
4137,PERKISA01 ,1986,Sam,Perkins,DAL,N,4,133,68,22,12,34,5,4,1,9,16,52,26,23,16,4,0
4138,PERSOCH01 ,1986,Chuck,Person,IND,N,4,159,108,27,6,33,20,5,2,15,14,74,38,39,30,8,2
4139,PETERJI01 ,1986,Jim,Petersen,HOU,N,10,187,68,32,14,46,6,5,2,10,26,51,28,18,12,0,0
4140,PIERCRI01 ,1986,Ricky,Pierce,MIL,N,12,317,191,16,12,28,16,10,5,19,39,142,68,67,55,0,0
4141,PORTETE01 ,1986,Terry,Porter,POR,N,4,150,68,18,1,19,40,10,2,13,14,50,24,20,18,5,2
4142,PRESSPA01 ,1986,Paul,Pressey,MIL,N,12,465,171,34,28,62,103,28,8,35,51,146,68,46,34,8,1
4143,RAMBIKU01 ,1986,Kurt,Rambis,LAL,N,17,215,79,51,16,67,9,8,3,13,42,41,24,34,31,0,0
4144,RASMUBL01 ,1986,Blair,Rasmussen,DEN,N,3,92,49,15,8,23,7,2,2,5,12,45,22,10,5,0,0
4145,REIDRO01  ,1986,Robert,Reid,HOU,N,10,431,129,30,6,36,48,10,3,27,36,155,56,23,15,17,2
4146,REYNOJE01 ,1986,Jerry,Reynolds,MIL,N,4,5,3,0,1,1,2,3,0,0,0,3,1,2,1,1,0
4147,RICHACL01 ,1986,Clint,Richardson,IND,N,4,73,16,7,3,10,8,0,0,5,12,12,7,4,2,1,0
4148,ROBERFR01 ,1986,Fred,Roberts,BOS,N,20,265,91,18,15,33,12,6,3,12,47,59,30,44,31,0,0
4149,ROBINCL01 ,1986,Cliff,Robinson,PHI,N,5,138,73,33,10,43,6,3,7,8,15,61,30,15,13,0,0
4150,RODMADE01 ,1986,Dennis,Rodman,DET,N,15,245,98,39,32,71,3,6,17,17,48,74,40,32,18,0,0
4151,SALLEJO01 ,1986,John,Salley,DET,N,15,311,93,42,30,72,11,3,17,14,60,66,33,42,27,0,0
4152,SAMPSRA01 ,1986,Ralph,Sampson,HOU,N,10,330,186,61,27,88,21,2,12,31,47,146,75,43,35,2,1
4153,SCHAYDA01 ,1986,Danny,Schayes,DEN,N,3,75,30,11,6,17,2,1,2,3,10,17,12,9,6,0,0
4154,SCHOERU01 ,1986,Russ,Schoene,SEA,N,14,123,31,20,6,26,3,1,4,2,16,28,10,12,9,6,2
4155,SCHREDE01 ,1986,Detlef,Schrempf,DAL,N,4,97,31,8,4,12,6,3,2,6,13,35,13,11,5,3,0
4156,SCOTTBY01 ,1986,Byron,Scott,LAL,N,18,608,266,42,20,62,57,19,4,25,52,210,103,67,53,34,7
4157,SCURRCA01 ,1986,Carey,Scurry,UTA,N,4,57,24,7,7,14,0,4,5,2,10,22,10,7,3,2,1
4158,SELLEBR01 ,1986,Brad,Sellers,CHI,N,3,68,15,5,2,7,3,0,1,1,8,19,6,3,3,0,0
4159,SHORTPU01 ,1986,Purvis,Short,GSW,N,10,253,146,21,12,33,27,12,2,21,34,123,57,36,32,2,0
4160,SICHTJE01 ,1986,Jerry,Sichting,BOS,N,23,338,79,15,5,20,33,9,0,10,36,82,35,10,8,6,1
4161,SIKMAJA01 ,1986,Jack,Sikma,MIL,N,12,426,194,97,33,130,23,15,10,18,56,150,73,49,48,1,0
4162,SMITHLA01 ,1986,Larry,Smith,GSW,N,10,329,103,76,61,137,17,12,6,14,39,81,43,24,17,0,0
4163,SMITHOT01 ,1986,Otis,Smith,DEN,N,3,19,10,4,1,5,4,0,2,4,1,6,2,9,6,0,0
4164,SMREKMI01 ,1986,Mike,Smrek,LAL,N,10,33,8,4,3,7,0,0,6,1,15,10,2,6,4,0,0
4165,STIPAST01 ,1986,Steve,Stipanovich,IND,N,4,149,55,23,7,30,3,3,2,4,14,38,21,19,13,1,0
4166,STOCKJO01 ,1986,John,Stockton,UTA,N,5,157,50,9,2,11,40,15,1,11,18,29,18,13,10,5,4
4167,TARPLRO01 ,1986,Roy,Tarpley,DAL,N,4,114,53,24,18,42,1,1,7,7,18,48,24,7,5,0,0
4168,TEAGLTE01 ,1986,Terry,Teagle,GSW,N,10,233,144,7,13,20,13,8,1,14,27,124,57,38,30,2,0
4169,THOMAIS01 ,1986,Isiah,Thomas,DET,N,15,562,361,46,21,67,130,39,4,42,51,297,134,110,83,33,10
4170,THOMPBI01 ,1986,Billy,Thompson,LAL,N,3,27,14,3,3,6,2,4,0,0,2,11,6,2,2,0,0
4171,THOMPMY01 ,1986,Mychal,Thompson,LAL,N,18,401,158,59,29,88,9,7,17,16,50,137,62,50,34,0,0
4172,THREASE01 ,1986,Sedale,Threatt,CHI,N,3,70,20,3,2,5,16,1,0,2,11,17,8,4,4,0,0
4173,TISDAWA01 ,1986,Wayman,Tisdale,IND,N,4,108,51,11,5,16,9,1,0,5,17,31,19,23,13,0,0
4174,TONEYAN01 ,1986,Andrew,Toney,PHI,N,5,104,28,7,2,9,27,2,2,16,16,34,13,2,2,3,0
4175,TRIPUKE01 ,1986,Kelly,Tripucka,UTA,N,5,70,32,6,1,7,3,4,0,7,6,20,14,4,4,3,0
4176,TURNEEL01 ,1986,Elston,Turner,CHI,N,3,25,8,1,1,2,1,2,0,0,3,5,4,0,0,0,0
4177,VANDEER01 ,1986,Ernie,Vandeweghe,POR,N,4,174,99,8,5,13,11,1,1,11,10,71,38,26,22,4,1
4178,VINCEJA01 ,1986,Jay,Vincent,WA1,N,3,72,30,7,2,9,3,2,0,4,10,30,11,9,8,0,0
4179,VINCEJA01 ,1986,Jay,Vincent,BOS,N,17,141,74,9,3,12,19,3,2,10,13,56,23,35,27,2,1
4180,VRANEDA01 ,1986,Danny,Vranes,PHI,N,2,3,0,3,0,3,0,0,0,0,1,0,0,0,0,0,0
4181,WAITEGR01 ,1986,Granville,Waiters,CHI,N,2,8,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0
4182,WALKEDA01 ,1986,Darrell,Walker,DEN,N,3,68,26,7,3,10,5,2,0,4,4,34,11,7,4,0,0
4183,WALTOBI01 ,1986,Bill,Walton,BOS,N,12,102,29,22,9,31,10,3,4,8,23,25,12,14,5,0,0
4184,WASHBCH01 ,1986,Chris,Washburn,GSW,N,5,29,11,1,0,1,2,0,0,4,2,7,3,6,5,0,0
4185,WEBBSP01  ,1986,Spud,Webb,ATL,N,8,122,31,7,1,8,38,6,0,18,10,19,9,17,13,1,0
4186,WENNIBI01 ,1986,Bill,Wennington,DAL,N,4,47,15,6,4,10,4,0,3,3,9,12,6,5,3,0,0
4187,WHATLEN01 ,1986,Ennis,Whatley,WA1,N,2,32,6,2,1,3,6,2,0,8,2,12,3,0,0,0,0
4188,WHITEJE01 ,1986,Jerome,Whitehead,GSW,N,10,100,22,9,5,14,3,2,2,1,22,27,9,10,4,0,0
4189,WILKIDO01 ,1986,Dominique,Wilkins,ATL,N,9,360,241,43,27,70,25,16,8,26,25,210,86,74,66,10,3
4190,WILLIHE01 ,1986,Herb,Williams,IND,N,4,134,47,17,3,20,7,0,1,11,12,34,20,13,7,0,0
4191,WILLIJO01 ,1986,John,Williams,WA1,N,3,49,20,7,4,11,2,2,0,2,3,14,8,7,4,1,0
4192,WILLIKE02 ,1986,Kevin,Williams,ATL,N,9,356,141,50,33,83,6,9,7,17,33,115,60,31,21,0,0
4193,WILLIKE02 ,1986,Kevin,Williams,SEA,N,14,255,120,15,19,34,30,16,1,10,44,94,45,40,30,2,0
4194,WINGADA01 ,1986,David,Wingate,PHI,N,5,90,41,7,5,12,9,5,1,9,11,37,15,14,9,2,2
4195,WITTMRA01 ,1986,Randy,Wittman,ATL,N,9,300,148,15,3,18,30,4,4,12,22,121,67,17,14,0,0
4196,WORTHJA01 ,1986,James,Worthy,LAL,N,18,681,425,70,31,101,63,28,22,40,42,298,176,97,73,2,0
4197,YOUNGDA01 ,1986,Danny,Young,SEA,N,14,208,57,12,4,16,48,15,0,7,21,52,21,10,10,16,5
4198,ABDULKA01 ,1987,Kareem,Abdul-jabbar,LAL,N,24,718,338,82,49,131,36,15,37,46,81,304,141,71,56,2,0
4199,ACRESMA01 ,1987,Mark,Acres,BOS,N,17,158,37,22,14,36,2,1,1,6,33,26,14,18,9,1,0
4200,ADAMSMI01 ,1987,Michael,Adams,DEN,N,11,406,147,27,9,36,64,18,2,23,19,130,47,41,36,54,17
4201,AGUIRMA01 ,1987,Mark,Aguirre,DAL,N,17,558,367,66,34,100,59,14,9,41,49,294,147,86,60,34,13
4202,AINGEDA01 ,1987,Danny,Ainge,BOS,N,17,670,198,38,15,53,109,9,1,41,64,184,71,42,37,57,19
4203,ALARIMA01 ,1987,Mark,Alarie,WA1,N,1,4,3,1,0,1,0,0,0,0,0,2,1,0,0,2,1
4204,ALFORST01 ,1987,Steve,Alford,DAL,N,4,12,6,1,1,2,2,0,0,1,0,8,3,0,0,2,0
4205,ANDERCA01 ,1987,Cadillac,Anderson,SAS,N,3,95,38,15,6,21,3,2,4,10,10,36,17,9,4,0,0
4206,ANDERRI01 ,1987,Richard,Anderson,POR,N,3,63,32,8,5,13,1,2,1,2,11,24,11,4,4,14,6
4207,BAILETH01 ,1987,Thurl,Bailey,UTA,N,11,449,255,42,21,63,18,6,23,21,32,203,99,68,57,1,0
4208,BATTLJO01 ,1987,John,Battle,ATL,N,12,166,81,18,2,20,26,2,0,11,14,67,32,25,17,2,0
4209,BERRYWA01 ,1987,Walter,Berry,SAS,N,3,94,66,8,13,21,6,5,2,11,10,50,27,15,12,1,0
4210,BIRDLA01  ,1987,Larry,Bird,BOS,N,17,763,417,121,29,150,115,36,14,49,45,338,152,113,101,32,12
4211,BLABUW01  ,1987,Uwe,Blab,DAL,N,3,8,2,0,1,1,1,0,0,1,1,2,0,2,2,0,0
4212,BLACKRO01 ,1987,Rolando,Blackman,DAL,N,17,672,307,29,26,55,77,15,3,25,28,261,126,62,55,3,0
4213,BOLMA01   ,1987,Manute,Bol,WA1,N,5,44,9,5,7,12,0,0,2,1,5,7,4,1,1,0,0
4214,BREUERA01 ,1987,Randy,Breuer,MIL,N,4,47,19,10,2,12,1,1,2,1,7,16,9,6,1,0,0
4215,BRICKFR01 ,1987,Frank,Brickowski,SAS,N,3,113,58,15,7,22,14,6,2,9,12,44,22,19,13,1,1
4216,BROWNMI01 ,1987,Mike,Brown,CHI,N,1,4,1,0,0,0,1,1,0,0,0,0,0,2,1,0,0
4217,CAMPBTO01 ,1987,Tony,Campbell,LAL,N,15,94,47,6,4,10,5,3,0,5,16,42,18,16,11,1,0
4218,CARLIRI01 ,1987,Rick,Carlisle,NYK,N,2,8,2,1,1,2,0,1,0,0,1,4,1,0,0,2,0
4219,CARRAN01  ,1987,Antoine,Carr,ATL,N,12,210,81,29,12,41,15,4,17,10,47,68,36,14,9,1,0
4220,CARROJO01 ,1987,Joe Barry,Carroll,HOU,N,4,116,44,11,8,19,2,3,1,5,12,47,18,10,8,0,0
4221,CARTWBI01 ,1987,Bill,Cartwright,NYK,N,4,76,29,11,8,19,6,0,3,8,12,18,9,15,11,0,0
4222,CATLETE01 ,1987,Terry,Catledge,WA1,N,5,45,11,4,2,6,2,0,0,2,9,11,4,4,3,1,0
4223,CHAMBTO01 ,1987,Tom,Chambers,SEA,N,5,168,129,23,8,31,11,3,1,13,24,91,50,35,29,2,0
4224,COLTEST01 ,1987,Steve,Colter,WA1,N,5,86,32,10,5,15,13,3,3,5,9,31,14,7,4,0,0
4225,CONNELE01 ,1987,Lester,Conner,HOU,N,1,1,2,1,0,1,1,1,0,0,0,0,0,2,2,0,0
4226,COOPEMI01 ,1987,Michael,Cooper,LAL,N,24,588,153,43,15,58,66,19,9,21,57,131,54,27,20,62,25
4227,COOPEWA01 ,1987,Wayne,Cooper,DEN,N,9,96,18,17,16,33,6,3,8,4,19,23,8,2,2,0,0
4228,CORZIDA01 ,1987,Dave,Corzine,CHI,N,10,308,61,42,15,57,8,3,8,12,21,76,27,13,7,0,0
4229,CUMMIPA01 ,1987,Pat,Cummings,NYK,N,3,28,7,5,2,7,3,0,0,0,11,5,2,4,3,0,0
4230,CUMMITE01 ,1987,Terry,Cummings,MIL,N,5,193,129,27,12,39,13,9,3,12,16,89,50,44,29,0,0
4231,CURRYDE01 ,1987,Dell,Curry,CLE,N,2,17,2,0,1,1,2,0,1,0,1,4,1,0,0,1,0
4232,DANTLAD01 ,1987,Adrian,Dantley,DET,N,23,804,446,70,37,107,46,19,1,51,50,292,153,178,140,2,0
4233,DAUGHBR01 ,1987,Brad,Daugherty,CLE,N,5,204,79,36,10,46,16,2,7,16,11,63,29,31,21,0,0
4234,DAVISBR01 ,1987,Brad,Davis,DAL,N,17,295,109,19,1,20,55,3,5,29,34,70,42,26,24,5,1
4235,DAWKIJO01 ,1987,Johnny,Dawkins,SAS,N,3,53,15,2,1,3,5,2,0,1,2,23,6,4,3,2,0
4236,DONALJA01 ,1987,James,Donaldson,DAL,N,17,499,158,99,47,146,12,7,15,29,41,104,68,37,22,0,0
4237,DREXLCL01 ,1987,Clyde,Drexler,POR,N,4,170,88,16,12,28,21,12,2,12,14,83,32,29,21,6,3
4238,DUCKWKE01 ,1987,Kevin,Duckworth,POR,N,4,151,86,24,20,44,7,1,2,21,14,70,34,23,18,1,0
4239,DUDLECH02 ,1987,Chris,Dudley,CLE,N,4,24,5,2,4,6,2,0,0,1,3,4,2,2,1,0,0
4240,DUMARJO01 ,1987,Joe,Dumars,DET,N,23,804,284,32,18,50,112,13,2,40,50,247,113,63,56,6,2
4241,DUNNTR01  ,1987,T.r.,Dunn,DEN,N,11,185,26,18,11,29,3,8,0,4,20,20,11,8,4,0,0
4242,EATONMA01 ,1987,Mark,Eaton,UTA,N,11,461,85,75,28,103,13,12,34,14,48,65,31,36,23,0,0
4243,EDWARJA01 ,1987,James,Edwards,DET,N,22,308,139,45,23,68,11,2,10,10,55,110,56,41,27,1,0
4244,EHLOCR01  ,1987,Craig,Ehlo,CLE,N,5,128,44,15,3,18,17,5,0,12,14,40,17,16,10,8,0
4245,ELLISDA01 ,1987,Dale,Ellis,SEA,N,5,172,104,12,11,23,15,3,2,12,17,83,40,29,21,12,3
4246,ENGLIAL01 ,1987,Alex,English,DEN,N,11,438,267,28,31,59,48,7,3,16,34,255,116,43,35,3,0
4247,EVANSMI01 ,1987,Mike,Evans,DEN,N,11,219,116,16,6,22,23,12,0,12,19,114,45,15,14,44,12
4248,EWINGPA01 ,1987,Patrick,Ewing,NYK,N,4,153,75,35,16,51,10,6,13,11,17,57,28,22,19,1,0
4249,FARMEJI01 ,1987,Jim,Farmer,DAL,N,3,11,4,1,3,4,1,0,0,2,2,6,2,0,0,0,0
4250,FLOYDSL01 ,1987,Sleepy,Floyd,HOU,N,4,154,75,4,3,7,34,8,0,12,10,61,26,22,19,8,4
4251,FREEWO01  ,1987,World,Free,HOU,N,2,12,0,1,1,2,1,0,0,3,2,2,0,0,0,1,0
4252,GILMOAR01 ,1987,Artis,Gilmore,BOS,N,14,86,15,16,4,20,1,0,4,4,14,8,4,14,7,0,0
4253,GRANTHO01 ,1987,Horace,Grant,CHI,N,10,299,101,45,25,70,16,14,2,7,35,81,46,15,9,1,0
4254,GREENRI01 ,1987,Rickey,Green,UTA,N,7,38,4,1,0,1,9,2,0,3,2,8,2,0,0,0,0
4255,GREENSI02 ,1987,Sidney,Green,NYK,N,4,93,16,25,8,33,7,0,1,9,14,17,8,0,0,0,0
4256,GUDMUPE01 ,1987,Petur,Gudmundsson,SAS,N,2,6,0,0,0,0,1,0,0,3,0,2,0,0,0,0,0
4257,HANSEBO01 ,1987,Bob,Hansen,UTA,N,11,408,169,31,8,39,32,7,0,27,42,135,67,22,16,36,19
4258,HANZLBI01 ,1987,Bill,Hanzlik,DEN,N,11,212,58,18,11,29,26,5,9,14,40,56,20,26,18,8,0
4259,HARPEDE01 ,1987,Derek,Harper,DAL,N,17,602,230,32,11,43,121,32,5,32,44,202,89,59,43,36,9
4260,HARPERO01 ,1987,Ron,Harper,CLE,N,4,134,71,16,4,20,15,11,4,11,9,63,30,16,11,2,0
4261,HASTISC01 ,1987,Scott,Hastings,ATL,N,11,103,26,10,7,17,3,3,1,5,21,14,9,8,8,1,0
4262,HUBBAPH01 ,1987,Phil,Hubbard,CLE,N,3,21,2,2,1,3,0,0,0,1,1,6,1,1,0,0,0
4263,HUGHEED01 ,1987,Eddie,Hughes,UTA,N,7,16,5,0,0,0,1,1,0,1,1,7,2,0,0,3,1
4264,HUMPHJA01 ,1987,Jay,Humphries,MIL,N,2,18,0,2,1,3,1,1,0,1,6,5,0,0,0,0,0
4265,IAVARMA01 ,1987,Marc,Iavaroni,UTA,N,11,137,44,14,5,19,14,2,2,6,26,29,16,14,12,0,0
4266,JACKSMA01 ,1987,Mark,Jackson,NYK,N,4,171,57,13,6,19,39,10,0,14,13,60,22,11,8,12,5
4267,JOHNSBU01 ,1987,Buck,Johnson,HOU,N,4,20,5,2,2,4,0,1,0,4,1,3,2,2,1,0,0
4268,JOHNSCL01 ,1987,Clemon,Johnson,SEA,N,5,39,7,7,0,7,0,1,1,2,10,7,3,2,1,0,0
4269,JOHNSDE01 ,1987,Dennis,Johnson,BOS,N,17,702,270,62,15,77,139,24,8,45,51,210,91,103,82,16,6
4270,JOHNSFR01 ,1987,Frank,Johnson,WA1,N,5,44,18,2,0,2,1,4,0,2,4,22,7,4,4,2,0
4271,JOHNSMA01 ,1987,Magic,Johnson,LAL,N,24,965,477,98,32,130,303,34,4,83,61,329,169,155,132,14,7
4272,JOHNSVI01 ,1987,Vinnie,Johnson,DET,N,23,477,236,40,35,75,43,17,4,21,48,239,101,50,33,7,1
4273,JONESCA01 ,1987,Caldwell,Jones,POR,N,4,98,13,13,4,17,1,2,8,2,17,16,6,2,1,0,0
4274,JONESCH01 ,1987,Charles,Jones,WA1,N,5,95,3,12,5,17,2,2,4,0,18,5,1,2,1,0,0
4275,JONESCH03 ,1987,Charles,Jones,POR,N,2,2,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
4276,JORDAMI01 ,1987,Michael,Jordan,CHI,N,10,427,363,48,23,71,47,24,11,39,38,260,138,99,86,3,1
4277,KERSEJE01 ,1987,Jerome,Kersey,POR,N,4,127,79,13,17,30,9,7,4,5,17,65,32,21,15,1,0
4278,KINGBE01  ,1987,Bernard,King,WA1,N,5,168,69,8,3,11,9,3,0,14,17,53,26,21,17,0,0
4279,KOFOEBA01 ,1987,Bart,Kofoed,UTA,N,10,109,21,11,3,14,11,1,0,9,18,23,9,2,2,5,1
4280,KRYSTLA01 ,1987,Larry,Krystkowiak,MIL,N,5,163,42,21,13,34,7,4,0,5,17,29,13,18,16,0,0
4281,LAIMBBI01 ,1987,Bill,Laimbeer,DET,N,23,779,273,178,43,221,44,18,19,30,77,250,114,45,40,17,5
4282,LEAVEAL01 ,1987,Allen,Leavell,HOU,N,4,38,20,3,0,3,9,2,0,6,6,19,7,4,4,6,2
4283,LEVERLA01 ,1987,Lafayette,Lever,DEN,N,7,273,119,49,16,65,49,13,4,4,15,98,45,33,26,7,3
4284,LEVINCL01 ,1987,Cliff,Levingston,ATL,N,12,163,60,12,14,26,7,5,5,8,25,50,24,16,12,0,0
4285,LEWISRA02 ,1987,Ralph,Lewis,DET,N,10,17,4,5,3,8,1,0,0,0,2,6,2,0,0,1,0
4286,LEWISRE01 ,1987,Reggie,Lewis,BOS,N,12,70,29,7,9,16,4,3,2,0,13,34,13,5,3,1,0
4287,LISTEAL01 ,1987,Alton,Lister,SEA,N,5,77,28,20,9,29,5,1,5,4,17,17,12,5,4,0,0
4288,LOHAUBR01 ,1987,Brad,Lohaus,BOS,N,9,26,16,3,1,4,0,0,1,1,4,11,8,0,0,2,0
4289,LUCASJO01 ,1987,John,Lucas,MIL,N,5,80,29,3,5,8,19,5,0,6,5,27,10,9,6,13,3
4290,LUCASMA01 ,1987,Maurice,Lucas,POR,N,4,63,10,16,9,25,5,1,0,5,12,13,4,4,2,0,0
4291,MAHORRI01 ,1987,Rick,Mahorn,DET,N,23,409,75,70,19,89,13,5,10,16,64,90,31,19,13,0,0
4292,MALONJE01 ,1987,Jeff,Malone,WA1,N,5,199,128,14,3,17,11,5,5,14,16,97,50,37,28,1,0
4293,MALONKA01 ,1987,Karl,Malone,UTA,N,11,494,327,97,33,130,17,13,7,39,35,255,123,112,81,1,0
4294,MALONMO01 ,1987,Moses,Malone,WA1,N,5,198,93,34,22,56,7,3,4,15,9,65,30,40,33,1,0
4295,MARTIMO01 ,1987,Mo,Martin,DEN,N,3,9,7,1,0,1,0,0,1,1,1,5,1,6,5,1,0
4296,MATTHWE01 ,1987,Wes,Matthews,LAL,N,10,27,12,1,0,1,2,1,0,3,4,5,2,10,8,1,0
4297,MAXWECE01 ,1987,Cedric,Maxwell,HOU,N,4,15,2,0,1,1,1,0,0,0,1,2,1,0,0,0,0
4298,MCCRARO01 ,1987,Rodney,Mccray,HOU,N,4,159,32,12,15,27,9,4,3,7,12,31,12,12,8,1,0
4299,MCDANXA01 ,1987,Xavier,Mcdaniel,SEA,N,5,180,106,34,14,48,25,3,1,11,15,81,45,24,12,8,4
4300,MCHALKE01 ,1987,Kevin,Mchale,BOS,N,17,716,432,81,55,136,40,7,30,39,65,262,158,137,115,1,1
4301,MCKEYDE01 ,1987,Derrick,Mckey,SEA,N,5,109,60,13,7,20,8,3,5,5,12,38,24,17,10,6,2
4302,MCMILNA01 ,1987,Nate,Mcmillan,SEA,N,5,127,33,15,6,21,33,2,3,8,11,35,12,14,9,1,0
4303,MINNIDI01 ,1987,Dirk,Minniefield,BOS,N,11,50,16,1,1,2,11,2,0,10,13,14,6,2,2,4,2
4304,MITCHMI01 ,1987,Mike,Mitchell,SAS,N,3,74,31,9,6,15,4,1,1,5,5,37,13,6,5,0,0
4305,MOKESPA01 ,1987,Paul,Mokeski,MIL,N,4,40,14,4,5,9,0,3,2,2,4,14,5,6,4,0,0
4306,MONCRSI01 ,1987,Sidney,Moncrief,MIL,N,5,173,75,13,6,19,26,3,1,11,14,50,24,27,26,1,1
4307,NANCELA01 ,1987,Larry,Nance,CLE,N,5,200,84,26,10,36,18,2,11,14,13,64,34,18,16,0,0
4308,NEALYED01 ,1987,Ed,Nealy,SAS,N,2,36,4,4,3,7,4,1,0,1,6,4,2,0,0,0,0
4309,NEVITCH01 ,1987,Chuck,Nevitt,DET,N,3,4,2,1,2,3,0,0,0,1,1,2,1,0,0,0,0
4310,NEWMAJO01 ,1987,Johnny,Newman,NYK,N,4,113,76,3,8,11,7,6,1,6,16,68,31,16,14,9,0
4311,NIMPHKU01 ,1987,Kurt,Nimphius,SAS,N,3,30,12,5,3,8,2,0,1,0,7,10,5,2,2,0,0
4312,OAKLECH01 ,1987,Charles,Oakley,CHI,N,10,373,101,89,39,128,32,6,4,18,33,91,40,24,21,2,0
4313,OLAJUHA01 ,1987,Hakeem,Olajuwon,HOU,N,4,162,150,47,20,67,7,9,11,9,14,98,56,43,38,1,0
4314,ORRLO01   ,1987,Louis,Orr,NYK,N,2,3,1,1,1,2,0,0,0,0,0,1,0,2,1,0,0
4315,PARISRO01 ,1987,Robert,Parish,BOS,N,17,626,250,117,51,168,21,11,19,38,42,188,100,61,50,0,0
4316,PAXSOJI01 ,1987,Jim,Paxson,BOS,N,15,188,50,8,1,9,11,6,2,12,18,59,17,20,16,2,0
4317,PAXSOJO01 ,1987,John,Paxson,CHI,N,10,165,46,4,0,4,30,1,1,5,24,53,20,4,4,12,2
4318,PERKISA01 ,1987,Sam,Perkins,DAL,N,17,572,230,73,39,112,31,25,17,30,51,195,88,66,53,7,1
4319,PETERJI01 ,1987,Jim,Petersen,HOU,N,4,98,31,14,7,21,6,1,2,4,11,23,12,12,7,0,0
4320,PIERCRI01 ,1987,Ricky,Pierce,MIL,N,5,105,59,8,6,14,9,1,2,4,9,53,25,9,8,5,1
4321,PIPPESC01 ,1987,Scottie,Pippen,CHI,N,10,294,100,28,24,52,24,8,8,26,33,99,46,7,5,6,3
4322,POLYNOL01 ,1987,Olden,Polynice,SEA,N,5,44,10,6,2,8,0,3,0,1,6,11,5,2,0,0,0
4323,PORTETE01 ,1987,Terry,Porter,POR,N,4,149,68,10,4,14,28,10,0,13,13,52,29,13,9,3,1
4324,PRESSPA01 ,1987,Paul,Pressey,MIL,N,5,178,70,13,6,19,33,4,3,16,21,50,23,30,23,3,1
4325,PRICEMA01 ,1987,Mark,Price,CLE,N,5,205,105,15,3,18,38,3,0,8,11,67,38,25,24,12,5
